65527 6.8474264706e+41
65528 4.4869131434e+37
65529 2.9401844446e+33
65530 1.9266734647e+29
65531 1.2625491214e+25
65532 8.2736106475e+20
65533 5.4218625295e+16
65534 3.5531091715e+12
65535 2.3284945544e+08
65536 1.5258789062e+04
