8092 1.0000080911e+00
8102 1.0000081011e+00
8112 1.0000081111e+00
8122 1.0000081211e+00
8132 1.0000081311e+00
8142 1.0000081411e+00
8152 1.0000081511e+00
8162 1.0000081611e+00
8172 1.0000081711e+00
8182 1.0000081811e+00
8192 1.0000081911e+00
