65527 3.2412531783e+06
65528 5.3097374254e+05
65529 8.6983868503e+04
65530 1.4249664798e+04
65531 2.3342013355e+03
65532 3.8215636929e+02
65533 6.2358677981e+01
65534 1.3288504147e+01
65535 3.8542441539e+00
65536 1.5258789062e+00
