65527 6.8514678956e+31
65528 4.4895613679e+28
65529 2.9419197732e+25
65530 1.9278106082e+22
65531 1.2632942915e+19
65532 8.2784938218e+15
65533 5.4250625713e+12
65534 3.5552062539e+09
65535 2.3298678664e+06
65536 1.5258789062e+03
