65527 5.7804705352e+05
65528 1.2625863092e+05
65529 2.7577918556e+04
65530 6.0235114169e+03
65531 1.3154023438e+03
65532 2.8699876998e+02
65533 6.2358677981e+01
65534 1.3288504147e+01
65535 3.8542441539e+00
65536 1.5258789062e+00
