65527 6.8514678956e+28
65528 4.4895613679e+25
65529 2.9419197732e+22
65530 1.9278106082e+19
65531 1.2632942915e+16
65532 8.2784938218e+12
65533 5.4250625713e+09
65534 3.5552062539e+06
65535 2.3298678664e+03
65536 1.5258789062e+00
