8092 3.4257248151e-01
8102 3.4258421746e-01
8112 3.4259595422e-01
8122 3.4260769178e-01
8132 3.4261943014e-01
8142 3.4263116931e-01
8152 3.4264290928e-01
8162 3.4265465006e-01
8172 3.4266639164e-01
8182 3.4267813403e-01
8192 1.0421044475e+00
